,,dBA,16.0,31.5,63.0,125,250,500,1000,2000,4000,8000,16000
28dec2020_005.slmdl,Leq_third,68.9,73.69442008585929,66.6978579816132,86.90223663462164,75.85900369883294,65.54288033276123,53.78989248868994,59.165880691825315,61.145920536813875,58.52980319103261,53.926201117596236,45.33589735103731
28dec2020_002.slmdl,Leq_third,75.7,71.82993712461959,63.86552180330067,93.35133589992886,82.71404285191636,71.3174828944843,59.41263668793704,68.01104647108892,67.27295855844433,65.62358896226094,62.75529094092212,55.787252765163586
,,dBA,16.0,31.5,63.0,125,250,500,1000,2000,4000,8000,16000
28dec2020_005.slmdl,Max_third,70.0,75.25759151621125,62.06796222335686,90.86691376876702,78.6922433853155,68.65006154617478,53.955582342838795,57.33544569670991,62.54374475651275,63.304046595277875,58.41632811651418,50.779387154324304
28dec2020_002.slmdl,Max_third,78.1,71.51404285191636,66.40902595137516,97.75245750165149,89.88268749562425,74.0005570950738,62.09614885298318,69.93502081473028,70.51174755897485,70.63924361375896,68.6378995954602,59.75291057037593
,,dBA,16.0,31.5,63.0,125,250,500,1000,2000,4000,8000,16000
28dec2020_005.slmdl,Min_third,67.0,73.69442008585929,66.6978579816132,86.90223663462164,75.85900369883294,65.54288033276123,53.78989248868994,59.165880691825315,61.145920536813875,58.52980319103261,53.926201117596236,45.33589735103731
28dec2020_002.slmdl,Min_third,70.4,71.82993712461959,63.86552180330067,93.35133589992886,82.71404285191636,71.3174828944843,59.41263668793704,68.01104647108892,67.27295855844433,65.62358896226094,62.75529094092212,55.787252765163586
